%SECTION,Levels,

Name,Number,Description,OverrideColor,OverrideStyle,OverrideWeight,OverrideMaterial,ByLevelColor,ByLevelStyle,ByLevelWeight,ByLevelMaterial,DisplayPriority,Transparency,GlobalDisplay,GlobalFreeze,ElementAccess,Plot,OverrideStyleScale,OverrideStyleOriginWidth,OverrideStyleEndWidth,ByLevelStyleScale,ByLevelStyleOriginWidth,ByLevelStyleEndWidth,
C-RAIL-NOTE,3902,Railroad - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-DIMS,3903,Railroad - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-PTRN,3906,Railroad - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-SYMB,3907,Railroad - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-PNTS,3908,Railroad - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-WORK,3909,Railroad - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-TRAK,3910,Railroad - Single Track,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-EQPM,3920,Railroad - Equipment,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-SGNL,3930,Railroad - Crossing Signal Light,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RAIL-SIGN,3940,Railroad - Sign,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF,4000,Surface,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-TEXT,4001,Surface - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-NOTE,4002,Surface - Notes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-DIMS,4003,Surface - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-PTRN,4006,Surface - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-SYMB,4007,Surface - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-PNTS,4008,Surface - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-WORK,4009,Surface - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-CONT,4010,Surface - Contours,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-CONT-MAJR,4011,Surface - Contours Major,,,,NULL,5,3,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-CONT-MINR,4014,Surface - Contours Minor,,,,NULL,5,2,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-CONT-SPOT,4017,Surface - Contours Spot Elevations,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-BNDY,4020,Surface - Boundary,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-BNDY-EXTR,4021,Surface - Exterior Boundaries,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-BNDY-INTR,4022,Surface - Interior Boundaries,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-PMTR,4030,Surface - Perimeter,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-TRIA,4040,Surface - Triangles,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-SLOP,4042,Surface - Triangle Slopes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-ELEV,4044,Surface - Triangle Elevations,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-FALT,4046,Surface - Fault / Break lines,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN00,4050,Surface - Line 00,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN01,4051,Surface - Line 01,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN02,4052,Surface - Line 02,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN03,4053,Surface - Line 03,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN04,4054,Surface - Line 04,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN05,4055,Surface - Line 05,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN06,4056,Surface - Line 06,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN07,4057,Surface - Line 07,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN08,4058,Surface - Line 08,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN09,4059,Surface - Line 09,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN10,4060,Surface - Line 10,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN11,4061,Surface - Line 11,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN12,4062,Surface - Line 12,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN13,4063,Surface - Line 13,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN14,4064,Surface - Line 14,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN15,4065,Surface - Line 15,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN16,4066,Surface - Line 16,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN17,4067,Surface - Line 17,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN18,4068,Surface - Line 18,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN19,4069,Surface - Line 19,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURF-LN20,4070,Surface - Line 20,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE,4100,Vegetation,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-TEXT,4101,Vegetation - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-NOTE,4102,Vegetation - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-DIMS,4103,Vegetation - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-PTRN,4106,Vegetation - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-SYMB,4107,Vegetation - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-PNTS,4108,Vegetation - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-WORK,4109,Vegetation - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-BEDS,4110,Vegetation - Planting beds,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-BUSH,4115,"Vegetation - Bushes and shrubs (e.g., evergreen, deciduous, etc.)",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-HEDG,4120,Vegetation - Hedge,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-IRRG,4125,Vegetation - Irrigation System,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-ORCH,4130,Vegetation - Orchard,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-PLNT,4135,Vegetation - Planters and planting structures,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-PLTS,4140,"Vegetation - Planting plants (e.g., ornamental annuals and perennials)",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-TREE,4145,"Vegetation - Trees (e.g., evergreen, deciduous, etc.)",,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-TURF,4150,Vegetation - Lawn areas (turfing limits),,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-VINE,4155,Vegetation - Vine,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-VEGE-WOOD,4160,Vegetation - Woods line,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO,4200,Topography,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-TEXT,4201,Topography - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-NOTE,4202,Topography - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-DIMS,4203,Topography - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-PTRN,4206,Topography - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-SYMB,4207,Topography - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-PNTS,4208,Topography - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-WORK,4209,Topography - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-BKLN,4210,Topography - Break lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-CUTT,4215,Topography - Cut,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-FILL,4220,Topography - Fill,,,,NULL,5,HIDDEN2,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-FENC,4225,Topography - Fence,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-BLBD-DBBL,4230,Topography - Billboard Double,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-TOPO-BLBD-SNGL,4235,Topography - Billboard Single,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV,4300,Survey Control Points,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-TEXT,4301,Survey Control Points - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-NOTE,4302,Survey Control Points - Notes,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-DIMS,4303,Survey Control Points - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-PTRN,4306,Survey Control Points - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-SYMB,4307,Survey Control Points - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-PNTS,4308,Survey Control Points - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-WORK,4309,Survey Control Points - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-SURV-CTPT,4310,Proposed survey control points,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT,4400,Easements,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-TEXT,4401,Easements - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-NOTE,4402,Easements - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-DIMS,4403,Easements - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-PTRN,4406,Easements - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-SYMB,4407,Easements - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-PNTS,4408,Easements - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-WORK,4409,Easements - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-LINE,4410,Easements - Property Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-CDAT,4415,"Easements - Property Lines, Curve Data",,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-LGAL,4420,Easements - Required Legal Easement lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-RWAY,4430,Easement - Legal R/W Lines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-RWAY-ACQU,4440,Easement - Required R/W Lines,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-ESMT-CONS-TEMP,4450,Easements - Temporary Construction Easement,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY,4500,Right of Way,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-TEXT,4501,Right of Way - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-NOTE,4502,Right of Way - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-DIMS,4503,Right of Way - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-PTRN,4506,Right of Way - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-SYMB,4507,Right of Way - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-PNTS,4508,Right of Way - Points,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-WORK,4509,Right of Way - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-CTLA,4510,Right of Way - Controlled Access,,,,NULL,5,0,3,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-RROW,4515,Right of Way - Required,,,,NULL,5,0,4,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-LGAL,4520,Right of Way - (Copy of) placed as Legal ROW,,,,NULL,5,0,3,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-LMON,4525,Right of Way - Monument,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-LLOS,4530,Right of Way - Legal Limit of Slope,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-RWAY-FENC,4535,Roadway - Right-Of-Way Fence,,,,NULL,5,0,3,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT,4600,Geotech,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-TEXT,4601,Geotech - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-NOTE,4602,Geotech - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-DIMS,4603,Geotech - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-PTRN,4606,Geotech - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-SYMB,4607,Geotech - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-PNTS,4608,Geotech - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-GEOT-WORK,4609,Geotech - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG,5000,Buildings - Base level (Uncontrolled),,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-TEXT,5001,Buildings - TEXT,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-NOTE,5002,Buildings - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-DIMS,5003,Buildings - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-PTRN,5006,Buildings - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-SYMB,5007,Buildings - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-PNTS,5008,Buildings - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-WORK,5009,Buildings - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-BLDG-OTLN,5010,Buildings - Structure outlines,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL,5100,"Wall (General, as shown on Civil plans)",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-TEXT,5101,Wall - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-NOTE,5102,Wall - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-DIMS,5103,Wall - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-PTRN,5106,Wall - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-SYMB,5107,Wall - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-PNTS,5108,Wall - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-WORK,5109,Wall - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-BARR,5110,Wall - Barrier WALL,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-NSBR,5115,Wall - Noise Barrier,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-RTWL,5120,Wall - Retaining,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-SHEA,5125,Wall - Structural Bearing or Shear,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-STON,5130,Wall - Stone Wall,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-WALL-CTLJ,5135,Wall - Control Joints,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH,5200,"Ditch, Swale or Wash",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-TEXT,5201,Ditch - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-NOTE,5202,Ditch - Note,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-DIMS,5203,Ditch - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-PTRN,5206,Ditch - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-SYMB,5207,Ditch - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-PNTS,5208,Ditch - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-WORK,5209,Ditch - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-TOPD,5210,Ditch - Top of Ditch,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-BOTM,5215,Ditch: Bottom of Ditch,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-CNTR,5220,Ditch: Centerline of Ditch,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-PAVE,5225,Ditch - Paved,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH -SWAL,5230,Ditch - Swale,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-DTCH-DRAW,5235,Ditch - Draw,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM,5300,Storm Water Drainage,,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-TEXT,5301,Storm Water - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-NOTE,5302,Storm Water - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-DIMS,5303,Storm Water - Dimensions,,,,NULL,3,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-PTRN,5306,Storm Water - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-SYMB,5307,Storm Water - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-PNTS,5308,Storm Water - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-WORK,5309,Storm Water - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-AREA,5310,Storm Water - Area,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-CHUT,5320,Storm Water - Chutes and Energy dissipator,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-CHUT-PAVE,5322,Storm Water - Paved energy dissipator,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-CHUT-ROCK,5324,Storm Water - Rock energy dissipator,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-CULV,5330,Storm Water - Culvert,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-CULV-BOXC,5332,Storm Water - Culvert Box,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-CULV-OPEN,5334,Storm Water - Culvert Open,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-DETB,5340,Storm Water - Detention Basins,,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-DTCH,5350,Storm Water - Ditch,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-HDWL,5352,Storm Water - Headwalls and End walls,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-INLT,5354,"Storm Water - Inlets (curb, surface, and catch basins)",,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-MARK,5356,Storm Water - Surface Markers/Signs,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-MHOL,5358,Storm Water - Manhole,,,,NULL,4,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-PIPE,5360,Storm Water - Piping,,,,NULL,4,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-PIPE-ABOV,5362,"Storm Water - Piping, Above Ground",,,,NULL,4,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-PIPE-TEMP,5364,"Storm Water - Piping, Temporary slope drainage",,,,NULL,15,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-PIPE-UNDR,5366,"Storm Water - Piping, Below Ground",,,,NULL,1,0,5,NULL,0,0.000000,1,0,0,1,,,,,,,
C-STRM-STRC,5370,Storm Water - Structures,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN,5400,Channels (Navigable),,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-TEXT,5401,Channels -  Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-NOTE,5402,Channels -  Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-DIMS,5403,Channels - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-PTRN,5406,Channels -  Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-SYMB,5407,Channels -  Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-PNTS,5408,Channels -  Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-WORK,5409,Channels -  User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-EDGE,5410,Channels - Edge,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CHAN-LINE,5420,Channels -  Line,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK,5500,"Creek, Stream, Pond or Minor Water Courses",,,,NULL,15,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-TEXT,5501,Creek - Text,,,,NULL,5,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-NOTE,5502,Creek - Notes,,,,NULL,4,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-DIMS,5503,Creek - Dimensions,,,,NULL,3,0,2,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-PTRN,5506,Creek - Pattern,,,,NULL,2,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-SYMB,5507,Creek - Symbols,,,,NULL,1,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-PNTS,5508,Creek - Points (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-WORK,5509,Creek - User Work (Non-Plotting),,,,NULL,0,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
C-CREK-EDGE,5510,Creek - Edge,,,,NULL,5,0,1,NULL,0,0.000000,1,0,0,1,,,,,,,
